PG17	15104.72397	-13239.15021	17839.42112	570.842561	4	4	6	75
PG18	-14160.66602	5898.90773	-21693.78783	246.856967	6	5	7	91
PG19	6910.893125	-14353.80553	20957.77942	114.720348	6	6	6	66
PG20	-3292.356737	-23733.1616	-11731.8258	516.836885	7	4	7	101
PG21	20767.66588	16210.40654	6076.815748	157.465541	6	7	9	112
PG22	-2876.166286	15421.74316	21810.98534	208.824074	5	6	3	99
PG23	-15910.15373	16456.82958	-13403.94406	4.329517	5	7	8	91
PG24	-21355.1852	-12738.71127	9597.36272	275.864123	5	5	4	108
PG25	-17049.85111	9581.518119	17557.74093	280.96868	4	3	2	45
PG26	-3476.049071	25326.95543	-6665.257675	180.483869	7	6	6	121
PG27	10316.52268	12954.61327	-21043.98005	104.639067	9	8	8	97
PG28	8563.408461	-24795.09947	5392.416507	407.322087	7	3	6	98
PG29	-26190.17459	3684.756354	-2805.307693	-476.206696	7	6	6	92
PG30	8059.504704	-14519.4572	-20613.83416	-511.384692	7	5	3	100
PG31	2035.703465	21104.61799	15575.46001	-163.246701	8	5	6	45
PG32	-10281.59788	15232.59863	19234.49819	-62.139936	4	5	5	90
*	2022	2	5	2	0	0		
PG01	20722.93717	11848.31579	11728.30176	439.496107	3	4	5	93
PG02	-13312.60561	-21324.94862	9032.302064	-650.247886	5	6	6	96
PG03	14798.85741	2547.181911	21799.6841	-107.286663	4	3	6	80
PG04	25175.36698	1547.372417	8456.684628	-191.395296	8	5	7	82
PG05	-7792.038983	-18233.93561	-17758.79862	-70.332961	6	2	3	76
PG06	788.06831	-18290.14272	19285.78279	191.659562	5	5	5	89
PG07	16339.81278	-3510.856474	-20368.24195	307.829461	6	6	5	68
PG08	18861.286	7823.964479	-17192.38592	-54.909757	9	10	9	120
PG09	25345.7909	-7641.872219	-2434.004538	-355.478114	5	7	4	59
PG10	-11584.74385	22966.8037	-5820.617167	-311.803092	5	5	5	73
PG11	-10826.43295	-22781.25805	8344.145853	-99.859013	7	7	2	106
PG12	-13429.88416	-6460.116608	21723.62793	-166.251817	4	5	5	81
PG13	-10973.34751	-13250.59277	-20431.6953	256.513903	6	6	6	89
PG14	13051.8599	-22197.68634	-6368.589274	-79.964719	5	7	9	86
PG15	-20082.52245	-6290.568138	-16794.26483	-86.275244	7	7	6	106
PG16	2924.441391	20975.91704	-15993.38347	-465.264621	6	8	7	115
PG17	16959.25689	-13336.22023	15958.71397	570.84711	5	4	6	93
PG18	-15663.19052	3971.0393	-21100.09584	246.849903	6	6	7	97
PG19	9304.146901	-14437.98479	19946.64287	114.725045	6	6	6	77
PG20	-2813.587983	-24859.91224	-9288.084112	516.836754	6	4	7	93
PG21	20943.35259	16673.6031	3325.859007	157.466674	6	6	9	105
PG22	-5251.865178	15589.10089	21214.28674	208.829059	5	6	3	94
PG23	-15561.60373	14826.53682	-15553.83364	4.32629	5	7	7	90
PG24	-21842.50836	-13635.13408	7039.644071	275.862795	5	5	4	99
PG25	-16474.8514	7495.979123	19059.09928	280.973557	4	3	2	65
PG26	-3968.933355	25808.5159	-3924.979899	180.486842	7	6	6	120
PG27	7963.191455	13411.37201	-21739.9446	104.655111	9	9	8	127
PG28	8917.59891	-25064.22582	2579.752473	407.314747	7	3	6	98
PG29	-26358.88428	3511.818796	83.76745	-476.210829	6	6	6	105
PG30	9637.008171	-12687.09299	-21159.12153	-511.386854	7	6	3	91
PG31	671.184842	19728.25473	17418.80118	-163.248312	8	5	5	57
PG32	-12370.91629	15473.68793	17726.78943	-62.145804	4	6	5	89
*	2022	2	5	2	15	0		
PG01	21453.82171	12836.48267	9186.961393	439.487454	3	3	6	81
PG02	-12355.38163	-20752.38501	11569.00969	-650.248744	4	5	6	89
PG03	14105.63802	4966.339751	21851.40951	-107.301541	4	4	6	72
PG04	24133.94525	1992.80226	11007.52785	-191.393417	7	4	7	72
PG05	-7171.981512	-20044.76074	-15947.147	-70.33368	6	3	78	
PG06	2407.903748	-16709.66374	20554.97233	191.670064	5	4	5	82
PG07	17884.3488	-1752.372773	-19334.14697	307.831942	5	6	5	57
PG08	16919.25557	8468.577731	-18802.40236	-54.911185	8	10	9	126
PG09	25520.33462	-7408.219857	404.128782	-355.476777	5	7	4	69
PG10	-11576.54704	22090.0065	-8554.896257	-311.812112	5	5	5	69
PG11	-9937.706409	-22092.82373	10905.65094	-99.846807	7	6	2	95
PG12	-12538.56035	-8820.627461	21439.57068	-166.25678	4	4	5	79
PG13	-8642.404514	-13566.21751	-21316.76716	256.519716	6	5	6	89
PG14	13020.95476	-21277.28208	-9027.531827	-79.969037	5	7	9	80
PG15	-18331.5445	-7143.737931	-18389.04195	-86.272703	7	7	6	97
PG16	2137.944928	22474.57966	-13867.90251	-465.269111	6	8	7	120
PG17	18586.47723	-13496.70918	13811.73891	570.851965	6	4	5	90
PG18	-17207.38032	2192.2024	-20144.00766	246.84294	6	6	7	102
PG19	11554.35707	-14633.9447	18582.93665	114.729565	5	6	6	89
PG20	-2430.227916	-25727.96027	-6686.743133	516.836539	6	4	7	89
PG21	20911.59208	16924.75451	520.312237	157.467321	5	6	9	108
PG22	-7533.070158	15869.46027	20264.0208	208.833898	5	6	3	105
